pid,neighborhood,percentile_label,percentile_value,budget,quality_floor,status,base_price,opt_price,cost,net_gain,slack,mip_gap,obj_val,changes,xgb_features_path,model_path
528120020,NridgHt,p25,381050.0314589985,50000,,OPTIMAL,395623.875,508552.5466382593,49425.44,63503.23163825931,574.5599999999977,0.0,459127.1066382593,"[{'col': 'Utilities', 'base': 'AllPub', 'new': 3}, {'col': 'Exter Qual', 'base': 'Gd', 'new': 3.0}, {'col': 'Exter Cond', 'base': 'TA', 'new': 2.0}, {'col': 'Bsmt Qual', 'base': 'Ex', 'new': 4.0}, {'col': 'Bsmt Cond', 'base': 'TA', 'new': 2.0}, {'col': 'BsmtFin SF 1', 'base': 0.0, 'new': 1097.0}, {'col': 'BsmtFin SF 2', 'base': 0.0, 'new': 60.0}, {'col': 'Bsmt Unf SF', 'base': 1709.0, 'new': 552.0}, {'col': 'Heating QC', 'base': 'Ex', 'new': 4.0}, {'col': '1st Flr SF', 'base': 1717, 'new': 1757.0}, {'col': 'Gr Liv Area', 'base': 1717, 'new': 1757.0}, {'col': 'Full Bath', 'base': 2, 'new': 3.0}, {'col': 'Kitchen Qual', 'base': 'Gd', 'new': 3.0}, {'col': 'Fireplace Qu', 'base': 'Gd', 'new': 3.0}, {'col': 'Garage Qual', 'base': 'TA', 'new': 2.0}, {'col': 'Garage Cond', 'base': 'TA', 'new': 2.0}]",optimization/sensibilidad_remodelacion_runs/datos_nuevos_lowqual_fixed/xgb_features_pid528120020_b50000.csv,models/xgb/datos_nuevos/model_xgb.joblib
528120020,NridgHt,p25,381050.0314589985,100000,,OPTIMAL,395623.875,555083.6572731729,91878.28,67581.50227317284,8121.720000000001,0.0,463205.37727317284,"[{'col': 'Utilities', 'base': 'AllPub', 'new': 3}, {'col': 'Exter Qual', 'base': 'Gd', 'new': 3.0}, {'col': 'Exter Cond', 'base': 'TA', 'new': 2.0}, {'col': 'Bsmt Qual', 'base': 'Ex', 'new': 4.0}, {'col': 'Bsmt Cond', 'base': 'TA', 'new': 2.0}, {'col': 'BsmtFin SF 1', 'base': 0.0, 'new': 1573.0}, {'col': 'BsmtFin SF 2', 'base': 0.0, 'new': 60.0}, {'col': 'Bsmt Unf SF', 'base': 1709.0, 'new': 76.0}, {'col': 'Heating QC', 'base': 'Ex', 'new': 4.0}, {'col': '1st Flr SF', 'base': 1717, 'new': 1832.0}, {'col': 'Gr Liv Area', 'base': 1717, 'new': 1832.0}, {'col': 'Full Bath', 'base': 2, 'new': 3.0}, {'col': 'Kitchen AbvGr', 'base': 1, 'new': 2.0}, {'col': 'Kitchen Qual', 'base': 'Gd', 'new': 3.0}, {'col': 'Fireplace Qu', 'base': 'Gd', 'new': 3.0}, {'col': 'Garage Qual', 'base': 'TA', 'new': 2.0}, {'col': 'Garage Cond', 'base': 'TA', 'new': 2.0}]",optimization/sensibilidad_remodelacion_runs/datos_nuevos_lowqual_fixed/xgb_features_pid528120020_b100000.csv,models/xgb/datos_nuevos/model_xgb.joblib
528102090,NridgHt,p50,485860.02006327646,20000,,OPTIMAL,499274.125,558071.5489922388,19937.464000000007,38859.959992238786,62.53599999999278,0.0,538134.0849922388,"[{'col': 'Utilities', 'base': 'AllPub', 'new': 3}, {'col': 'Exter Qual', 'base': 'Ex', 'new': 4.0}, {'col': 'Exter Cond', 'base': 'TA', 'new': 2.0}, {'col': 'Bsmt Qual', 'base': 'Ex', 'new': 4.0}, {'col': 'Bsmt Cond', 'base': 'TA', 'new': 2.0}, {'col': 'BsmtFin SF 1', 'base': 48.0, 'new': 425.0}, {'col': 'BsmtFin SF 2', 'base': 0.0, 'new': 60.0}, {'col': 'Bsmt Unf SF', 'base': 1774.0, 'new': 1337.0}, {'col': 'Heating QC', 'base': 'Ex', 'new': 4.0}, {'col': '1st Flr SF', 'base': 1828, 'new': 1868.0}, {'col': 'Gr Liv Area', 'base': 1828, 'new': 1868.0}, {'col': 'Full Bath', 'base': 2, 'new': 3.0}, {'col': 'Kitchen Qual', 'base': 'Gd', 'new': 3.0}, {'col': 'Fireplace Qu', 'base': 'Gd', 'new': 3.0}, {'col': 'Garage Qual', 'base': 'TA', 'new': 2.0}, {'col': 'Garage Cond', 'base': 'TA', 'new': 2.0}]",optimization/sensibilidad_remodelacion_runs/datos_nuevos_lowqual_fixed/xgb_features_pid528102090_b20000.csv,models/xgb/datos_nuevos/model_xgb.joblib
528102090,NridgHt,p50,485860.02006327646,50000,,OPTIMAL,499274.125,612516.2427703337,45910.936,67331.18177033367,4089.0639999999985,2.0546105099245444e-16,566605.3067703337,"[{'col': 'Utilities', 'base': 'AllPub', 'new': 3}, {'col': 'Exter Qual', 'base': 'Ex', 'new': 4.0}, {'col': 'Exter Cond', 'base': 'TA', 'new': 2.0}, {'col': 'Bsmt Qual', 'base': 'Ex', 'new': 4.0}, {'col': 'Bsmt Cond', 'base': 'TA', 'new': 2.0}, {'col': 'BsmtFin SF 1', 'base': 48.0, 'new': 1732.0}, {'col': 'BsmtFin SF 2', 'base': 0.0, 'new': 60.0}, {'col': 'Bsmt Unf SF', 'base': 1774.0, 'new': 30.0}, {'col': 'Heating QC', 'base': 'Ex', 'new': 4.0}, {'col': '1st Flr SF', 'base': 1828, 'new': 1868.0}, {'col': 'Gr Liv Area', 'base': 1828, 'new': 1868.0}, {'col': 'Full Bath', 'base': 2, 'new': 3.0}, {'col': 'Kitchen Qual', 'base': 'Gd', 'new': 3.0}, {'col': 'Fireplace Qu', 'base': 'Gd', 'new': 3.0}, {'col': 'Garage Area', 'base': 774.0, 'new': 851.4}, {'col': 'Garage Qual', 'base': 'TA', 'new': 2.0}, {'col': 'Garage Cond', 'base': 'TA', 'new': 2.0}]",optimization/sensibilidad_remodelacion_runs/datos_nuevos_lowqual_fixed/xgb_features_pid528102090_b50000.csv,models/xgb/datos_nuevos/model_xgb.joblib
528102090,NridgHt,p50,485860.02006327646,100000,,OPTIMAL,499274.125,663196.3304373928,85307.99199999997,78614.21343739284,14692.00800000003,2.0144950863988926e-16,577888.3384373928,"[{'col': 'Utilities', 'base': 'AllPub', 'new': 3}, {'col': 'Exter Qual', 'base': 'Ex', 'new': 4.0}, {'col': 'Exter Cond', 'base': 'TA', 'new': 2.0}, {'col': 'Bsmt Qual', 'base': 'Ex', 'new': 4.0}, {'col': 'Bsmt Cond', 'base': 'TA', 'new': 2.0}, {'col': 'BsmtFin SF 1', 'base': 48.0, 'new': 1732.0}, {'col': 'BsmtFin SF 2', 'base': 0.0, 'new': 60.0}, {'col': 'Bsmt Unf SF', 'base': 1774.0, 'new': 30.0}, {'col': 'Heating QC', 'base': 'Ex', 'new': 4.0}, {'col': '1st Flr SF', 'base': 1828, 'new': 1868.0}, {'col': 'Gr Liv Area', 'base': 1828, 'new': 1868.0}, {'col': 'Full Bath', 'base': 2, 'new': 3.0}, {'col': 'Kitchen Qual', 'base': 'Gd', 'new': 3.0}, {'col': 'Fireplace Qu', 'base': 'Gd', 'new': 3.0}, {'col': 'Garage Area', 'base': 774.0, 'new': 851.4}, {'col': 'Garage Qual', 'base': 'TA', 'new': 2.0}, {'col': 'Garage Cond', 'base': 'TA', 'new': 2.0}]",optimization/sensibilidad_remodelacion_runs/datos_nuevos_lowqual_fixed/xgb_features_pid528102090_b100000.csv,models/xgb/datos_nuevos/model_xgb.joblib
528150040,NridgHt,p75,574118.3733312755,20000,,OPTIMAL,532676.6875,591223.2687432666,16455.0,42091.581243266584,3545.0,0.0,574768.2687432666,"[{'col': 'Utilities', 'base': 'AllPub', 'new': 3}, {'col': 'Exter Qual', 'base': 'Ex', 'new': 4.0}, {'col': 'Exter Cond', 'base': 'TA', 'new': 2.0}, {'col': 'Bsmt Qual', 'base': 'Ex', 'new': 4.0}, {'col': 'Bsmt Cond', 'base': 'TA', 'new': 2.0}, {'col': 'BsmtFin SF 1', 'base': 0.0, 'new': 1097.0}, {'col': 'Bsmt Unf SF', 'base': 1802.0, 'new': 705.0}, {'col': 'Heating QC', 'base': 'Ex', 'new': 4.0}, {'col': 'Kitchen Qual', 'base': 'Ex', 'new': 4.0}, {'col': 'Fireplace Qu', 'base': 'Gd', 'new': 3.0}, {'col': 'Garage Qual', 'base': 'TA', 'new': 2.0}, {'col': 'Garage Cond', 'base': 'TA', 'new': 2.0}]",optimization/sensibilidad_remodelacion_runs/datos_nuevos_lowqual_fixed/xgb_features_pid528150040_b20000.csv,models/xgb/datos_nuevos/model_xgb.joblib
528150040,NridgHt,p75,574118.3733312755,50000,,OPTIMAL,532676.6875,652476.676582132,47950.18000000005,71849.80908213195,2049.819999999949,1.9257273665442793e-16,604526.496582132,"[{'col': 'Utilities', 'base': 'AllPub', 'new': 3}, {'col': 'Exter Qual', 'base': 'Ex', 'new': 4.0}, {'col': 'Exter Cond', 'base': 'TA', 'new': 2.0}, {'col': 'Bsmt Qual', 'base': 'Ex', 'new': 4.0}, {'col': 'Bsmt Cond', 'base': 'TA', 'new': 2.0}, {'col': 'BsmtFin SF 1', 'base': 0.0, 'new': 1097.0}, {'col': 'Bsmt Unf SF', 'base': 1802.0, 'new': 705.0}, {'col': 'Heating QC', 'base': 'Ex', 'new': 4.0}, {'col': '1st Flr SF', 'base': 1802, 'new': 1912.0}, {'col': 'Gr Liv Area', 'base': 1802, 'new': 1912.0}, {'col': 'Full Bath', 'base': 2, 'new': 3.0}, {'col': 'Bedroom AbvGr', 'base': 3, 'new': 4.0}, {'col': 'Kitchen Qual', 'base': 'Ex', 'new': 4.0}, {'col': 'Fireplace Qu', 'base': 'Gd', 'new': 3.0}, {'col': 'Garage Qual', 'base': 'TA', 'new': 2.0}, {'col': 'Garage Cond', 'base': 'TA', 'new': 2.0}, {'col': 'Wood Deck SF', 'base': 158, 'new': 205.4}]",optimization/sensibilidad_remodelacion_runs/datos_nuevos_lowqual_fixed/xgb_features_pid528150040_b50000.csv,models/xgb/datos_nuevos/model_xgb.joblib
528150040,NridgHt,p75,574118.3733312755,100000,,OPTIMAL,532676.6875,713569.4858625971,98746.06399999995,82146.73436259711,1253.9360000000452,0.0,614823.4218625971,"[{'col': 'Utilities', 'base': 'AllPub', 'new': 3}, {'col': 'Exter Qual', 'base': 'Ex', 'new': 4.0}, {'col': 'Exter Cond', 'base': 'TA', 'new': 2.0}, {'col': 'Bsmt Qual', 'base': 'Ex', 'new': 4.0}, {'col': 'Bsmt Cond', 'base': 'TA', 'new': 2.0}, {'col': 'BsmtFin SF 1', 'base': 0.0, 'new': 1097.0}, {'col': 'BsmtFin SF 2', 'base': 0.0, 'new': 60.0}, {'col': 'Bsmt Unf SF', 'base': 1802.0, 'new': 645.0}, {'col': 'Heating QC', 'base': 'Ex', 'new': 4.0}, {'col': '1st Flr SF', 'base': 1802, 'new': 1912.0}, {'col': 'Gr Liv Area', 'base': 1802, 'new': 1912.0}, {'col': 'Full Bath', 'base': 2, 'new': 3.0}, {'col': 'Bedroom AbvGr', 'base': 3, 'new': 4.0}, {'col': 'Kitchen Qual', 'base': 'Ex', 'new': 4.0}, {'col': 'Fireplace Qu', 'base': 'Gd', 'new': 3.0}, {'col': 'Garage Area', 'base': 843.0, 'new': 927.3}, {'col': 'Garage Qual', 'base': 'TA', 'new': 2.0}, {'col': 'Garage Cond', 'base': 'TA', 'new': 2.0}, {'col': 'Wood Deck SF', 'base': 158, 'new': 205.4}]",optimization/sensibilidad_remodelacion_runs/datos_nuevos_lowqual_fixed/xgb_features_pid528150040_b100000.csv,models/xgb/datos_nuevos/model_xgb.joblib
527107090,Gilbert,p25,264468.95295790094,20000,,OPTIMAL,265086.65625,318038.72850696946,17110.892000000007,35841.18025696947,2889.107999999993,2.783202078181703e-05,300927.83650696947,"[{'col': 'Utilities', 'base': 'AllPub', 'new': 3}, {'col': 'Exter Qual', 'base': 'Gd', 'new': 3.0}, {'col': 'Exter Cond', 'base': 'TA', 'new': 2.0}, {'col': 'Bsmt Qual', 'base': 'Gd', 'new': 4.0}, {'col': 'Bsmt Cond', 'base': 'TA', 'new': 2.0}, {'col': 'BsmtFin SF 1', 'base': 450.0, 'new': 881.0}, {'col': 'BsmtFin SF 2', 'base': 0.0, 'new': 75.0}, {'col': 'Bsmt Unf SF', 'base': 898.0, 'new': 392.0}, {'col': 'Heating QC', 'base': 'Gd', 'new': 3.0}, {'col': '1st Flr SF', 'base': 1384, 'new': 1424.0}, {'col': 'Gr Liv Area', 'base': 1384, 'new': 1424.0}, {'col': 'Full Bath', 'base': 2, 'new': 3.0}, {'col': 'Kitchen Qual', 'base': 'Gd', 'new': 3.0}, {'col': 'Fireplace Qu', 'base': 'No aplica', 'new': -1.0}, {'col': 'Garage Cars', 'base': 2.0, 'new': 3.0}, {'col': 'Garage Qual', 'base': 'TA', 'new': 2.0}, {'col': 'Garage Cond', 'base': 'TA', 'new': 2.0}, {'col': 'Open Porch SF', 'base': 39, 'new': 42.9}]",optimization/sensibilidad_remodelacion_runs/datos_nuevos_lowqual_fixed/xgb_features_pid527107090_b20000.csv,models/xgb/datos_nuevos/model_xgb.joblib
527107090,Gilbert,p25,264468.95295790094,50000,,OPTIMAL,265086.65625,318038.7285069694,17110.892000000007,35841.18025696941,32889.10799999999,0.0,300927.8365069694,"[{'col': 'Utilities', 'base': 'AllPub', 'new': 3}, {'col': 'Exter Qual', 'base': 'Gd', 'new': 3.0}, {'col': 'Exter Cond', 'base': 'TA', 'new': 2.0}, {'col': 'Bsmt Qual', 'base': 'Gd', 'new': 4.0}, {'col': 'Bsmt Cond', 'base': 'TA', 'new': 2.0}, {'col': 'BsmtFin SF 1', 'base': 450.0, 'new': 881.0}, {'col': 'BsmtFin SF 2', 'base': 0.0, 'new': 75.0}, {'col': 'Bsmt Unf SF', 'base': 898.0, 'new': 392.0}, {'col': 'Heating QC', 'base': 'Gd', 'new': 3.0}, {'col': '1st Flr SF', 'base': 1384, 'new': 1424.0}, {'col': 'Gr Liv Area', 'base': 1384, 'new': 1424.0}, {'col': 'Full Bath', 'base': 2, 'new': 3.0}, {'col': 'Kitchen Qual', 'base': 'Gd', 'new': 3.0}, {'col': 'Fireplace Qu', 'base': 'No aplica', 'new': -1.0}, {'col': 'Garage Cars', 'base': 2.0, 'new': 3.0}, {'col': 'Garage Qual', 'base': 'TA', 'new': 2.0}, {'col': 'Garage Cond', 'base': 'TA', 'new': 2.0}, {'col': 'Open Porch SF', 'base': 39, 'new': 42.9}]",optimization/sensibilidad_remodelacion_runs/datos_nuevos_lowqual_fixed/xgb_features_pid527107090_b50000.csv,models/xgb/datos_nuevos/model_xgb.joblib
527107090,Gilbert,p25,264468.95295790094,100000,,OPTIMAL,265086.65625,318038.7285069694,17110.892000000007,35841.18025696941,82889.108,0.0,300927.8365069694,"[{'col': 'Utilities', 'base': 'AllPub', 'new': 3}, {'col': 'Exter Qual', 'base': 'Gd', 'new': 3.0}, {'col': 'Exter Cond', 'base': 'TA', 'new': 2.0}, {'col': 'Bsmt Qual', 'base': 'Gd', 'new': 4.0}, {'col': 'Bsmt Cond', 'base': 'TA', 'new': 2.0}, {'col': 'BsmtFin SF 1', 'base': 450.0, 'new': 881.0}, {'col': 'BsmtFin SF 2', 'base': 0.0, 'new': 75.0}, {'col': 'Bsmt Unf SF', 'base': 898.0, 'new': 392.0}, {'col': 'Heating QC', 'base': 'Gd', 'new': 3.0}, {'col': '1st Flr SF', 'base': 1384, 'new': 1424.0}, {'col': 'Gr Liv Area', 'base': 1384, 'new': 1424.0}, {'col': 'Full Bath', 'base': 2, 'new': 3.0}, {'col': 'Kitchen Qual', 'base': 'Gd', 'new': 3.0}, {'col': 'Fireplace Qu', 'base': 'No aplica', 'new': -1.0}, {'col': 'Garage Cars', 'base': 2.0, 'new': 3.0}, {'col': 'Garage Qual', 'base': 'TA', 'new': 2.0}, {'col': 'Garage Cond', 'base': 'TA', 'new': 2.0}, {'col': 'Open Porch SF', 'base': 39, 'new': 42.9}]",optimization/sensibilidad_remodelacion_runs/datos_nuevos_lowqual_fixed/xgb_features_pid527107090_b100000.csv,models/xgb/datos_nuevos/model_xgb.joblib
528218050,Gilbert,p50,276101.5510456054,20000,,OPTIMAL,271266.6875,315978.5098185462,11220.0,33491.82231854618,8780.0,0.0,304758.5098185462,"[{'col': 'Utilities', 'base': 'AllPub', 'new': 3}, {'col': 'Exter Qual', 'base': 'Gd', 'new': 3.0}, {'col': 'Exter Cond', 'base': 'TA', 'new': 2.0}, {'col': 'Bsmt Qual', 'base': 'Gd', 'new': 4.0}, {'col': 'Bsmt Cond', 'base': 'TA', 'new': 2.0}, {'col': 'BsmtFin SF 1', 'base': 0.0, 'new': 748.0}, {'col': 'Bsmt Unf SF', 'base': 783.0, 'new': 35.0}, {'col': 'Heating QC', 'base': 'Ex', 'new': 4.0}, {'col': 'Kitchen Qual', 'base': 'Gd', 'new': 3.0}, {'col': 'Fireplace Qu', 'base': 'Gd', 'new': 3.0}, {'col': 'Garage Cars', 'base': 2.0, 'new': 3.0}, {'col': 'Garage Qual', 'base': 'TA', 'new': 2.0}, {'col': 'Garage Cond', 'base': 'TA', 'new': 2.0}]",optimization/sensibilidad_remodelacion_runs/datos_nuevos_lowqual_fixed/xgb_features_pid528218050_b20000.csv,models/xgb/datos_nuevos/model_xgb.joblib
528218050,Gilbert,p50,276101.5510456054,50000,,OPTIMAL,271266.6875,315978.5098185461,11220.0,33491.822318546125,38780.0,0.0,304758.5098185461,"[{'col': 'Utilities', 'base': 'AllPub', 'new': 3}, {'col': 'Exter Qual', 'base': 'Gd', 'new': 3.0}, {'col': 'Exter Cond', 'base': 'TA', 'new': 2.0}, {'col': 'Bsmt Qual', 'base': 'Gd', 'new': 4.0}, {'col': 'Bsmt Cond', 'base': 'TA', 'new': 2.0}, {'col': 'BsmtFin SF 1', 'base': 0.0, 'new': 748.0}, {'col': 'Bsmt Unf SF', 'base': 783.0, 'new': 35.0}, {'col': 'Heating QC', 'base': 'Ex', 'new': 4.0}, {'col': 'Kitchen Qual', 'base': 'Gd', 'new': 3.0}, {'col': 'Fireplace Qu', 'base': 'Gd', 'new': 3.0}, {'col': 'Garage Cars', 'base': 2.0, 'new': 3.0}, {'col': 'Garage Qual', 'base': 'TA', 'new': 2.0}, {'col': 'Garage Cond', 'base': 'TA', 'new': 2.0}]",optimization/sensibilidad_remodelacion_runs/datos_nuevos_lowqual_fixed/xgb_features_pid528218050_b50000.csv,models/xgb/datos_nuevos/model_xgb.joblib
528218050,Gilbert,p50,276101.5510456054,100000,,OPTIMAL,271266.6875,315978.5098185461,11220.0,33491.822318546125,88780.0,0.0,304758.5098185461,"[{'col': 'Utilities', 'base': 'AllPub', 'new': 3}, {'col': 'Exter Qual', 'base': 'Gd', 'new': 3.0}, {'col': 'Exter Cond', 'base': 'TA', 'new': 2.0}, {'col': 'Bsmt Qual', 'base': 'Gd', 'new': 4.0}, {'col': 'Bsmt Cond', 'base': 'TA', 'new': 2.0}, {'col': 'BsmtFin SF 1', 'base': 0.0, 'new': 748.0}, {'col': 'Bsmt Unf SF', 'base': 783.0, 'new': 35.0}, {'col': 'Heating QC', 'base': 'Ex', 'new': 4.0}, {'col': 'Kitchen Qual', 'base': 'Gd', 'new': 3.0}, {'col': 'Fireplace Qu', 'base': 'Gd', 'new': 3.0}, {'col': 'Garage Cars', 'base': 2.0, 'new': 3.0}, {'col': 'Garage Qual', 'base': 'TA', 'new': 2.0}, {'col': 'Garage Cond', 'base': 'TA', 'new': 2.0}]",optimization/sensibilidad_remodelacion_runs/datos_nuevos_lowqual_fixed/xgb_features_pid528218050_b100000.csv,models/xgb/datos_nuevos/model_xgb.joblib
528222020,Gilbert,p75,293872.33451413485,20000,,OPTIMAL,288682.65625,337126.0275737762,5850.0,42593.3713237762,14150.0,0.0,331276.0275737762,"[{'col': 'Utilities', 'base': 'AllPub', 'new': 3}, {'col': 'Exter Qual', 'base': 'Gd', 'new': 3.0}, {'col': 'Exter Cond', 'base': 'TA', 'new': 2.0}, {'col': 'Bsmt Qual', 'base': 'Gd', 'new': 4.0}, {'col': 'Bsmt Cond', 'base': 'TA', 'new': 2.0}, {'col': 'BsmtFin SF 1', 'base': 0.0, 'new': 390.0}, {'col': 'Bsmt Unf SF', 'base': 738.0, 'new': 348.0}, {'col': 'Heating QC', 'base': 'Ex', 'new': 4.0}, {'col': 'Kitchen Qual', 'base': 'Gd', 'new': 3.0}, {'col': 'Fireplace Qu', 'base': 'No aplica', 'new': -1.0}, {'col': 'Garage Cars', 'base': 2.0, 'new': 3.0}, {'col': 'Garage Qual', 'base': 'TA', 'new': 2.0}, {'col': 'Garage Cond', 'base': 'TA', 'new': 2.0}]",optimization/sensibilidad_remodelacion_runs/datos_nuevos_lowqual_fixed/xgb_features_pid528222020_b20000.csv,models/xgb/datos_nuevos/model_xgb.joblib
528222020,Gilbert,p75,293872.33451413485,50000,,OPTIMAL,288682.65625,337126.02757377626,5850.0,42593.37132377626,44150.0,0.0,331276.02757377626,"[{'col': 'Utilities', 'base': 'AllPub', 'new': 3}, {'col': 'Exter Qual', 'base': 'Gd', 'new': 3.0}, {'col': 'Exter Cond', 'base': 'TA', 'new': 2.0}, {'col': 'Bsmt Qual', 'base': 'Gd', 'new': 4.0}, {'col': 'Bsmt Cond', 'base': 'TA', 'new': 2.0}, {'col': 'BsmtFin SF 1', 'base': 0.0, 'new': 390.0}, {'col': 'Bsmt Unf SF', 'base': 738.0, 'new': 348.0}, {'col': 'Heating QC', 'base': 'Ex', 'new': 4.0}, {'col': 'Kitchen Qual', 'base': 'Gd', 'new': 3.0}, {'col': 'Fireplace Qu', 'base': 'No aplica', 'new': -1.0}, {'col': 'Garage Cars', 'base': 2.0, 'new': 3.0}, {'col': 'Garage Qual', 'base': 'TA', 'new': 2.0}, {'col': 'Garage Cond', 'base': 'TA', 'new': 2.0}]",optimization/sensibilidad_remodelacion_runs/datos_nuevos_lowqual_fixed/xgb_features_pid528222020_b50000.csv,models/xgb/datos_nuevos/model_xgb.joblib
528222020,Gilbert,p75,293872.33451413485,100000,,OPTIMAL,288682.65625,337126.0276406721,5850.0,42593.37139067211,94150.0,0.0,331276.0276406721,"[{'col': 'Utilities', 'base': 'AllPub', 'new': 3}, {'col': 'Exter Qual', 'base': 'Gd', 'new': 3.0}, {'col': 'Exter Cond', 'base': 'TA', 'new': 2.0}, {'col': 'Bsmt Qual', 'base': 'Gd', 'new': 4.0}, {'col': 'Bsmt Cond', 'base': 'TA', 'new': 2.0}, {'col': 'BsmtFin SF 1', 'base': 0.0, 'new': 390.0}, {'col': 'Bsmt Unf SF', 'base': 738.0, 'new': 348.0}, {'col': 'Heating QC', 'base': 'Ex', 'new': 4.0}, {'col': 'Kitchen Qual', 'base': 'Gd', 'new': 3.0}, {'col': 'Fireplace Qu', 'base': 'No aplica', 'new': -1.0}, {'col': 'Garage Cars', 'base': 2.0, 'new': 3.0}, {'col': 'Garage Qual', 'base': 'TA', 'new': 2.0}, {'col': 'Garage Cond', 'base': 'TA', 'new': 2.0}]",optimization/sensibilidad_remodelacion_runs/datos_nuevos_lowqual_fixed/xgb_features_pid528222020_b100000.csv,models/xgb/datos_nuevos/model_xgb.joblib
532351050,Sawyer,p25,190286.82393823116,20000,,OPTIMAL,189883.625,220522.4453698085,6153.059999999989,24485.7603698085,13846.940000000011,0.0,214369.3853698085,"[{'col': 'Utilities', 'base': 'AllPub', 'new': 3}, {'col': 'Exter Qual', 'base': 'TA', 'new': 2.0}, {'col': 'Exter Cond', 'base': 'TA', 'new': 2.0}, {'col': 'Bsmt Qual', 'base': 'TA', 'new': 4.0}, {'col': 'Bsmt Cond', 'base': 'Gd', 'new': 3.0}, {'col': 'BsmtFin SF 1', 'base': 53.0, 'new': 75.0}, {'col': 'BsmtFin SF 2', 'base': 799.0, 'new': 801.0}, {'col': 'Bsmt Unf SF', 'base': 132.0, 'new': 108.0}, {'col': 'Heating QC', 'base': 'TA', 'new': 2.0}, {'col': '1st Flr SF', 'base': 984, 'new': 1004.0}, {'col': 'Gr Liv Area', 'base': 984, 'new': 1004.0}, {'col': 'Half Bath', 'base': 0, 'new': 1.0}, {'col': 'Kitchen Qual', 'base': 'TA', 'new': 2.0}, {'col': 'Fireplace Qu', 'base': 'TA', 'new': 2.0}, {'col': 'Garage Cars', 'base': 1.0, 'new': 3.0}, {'col': 'Garage Qual', 'base': 'TA', 'new': 2.0}, {'col': 'Garage Cond', 'base': 'TA', 'new': 2.0}, {'col': 'Wood Deck SF', 'base': 145, 'new': 159.5}]",optimization/sensibilidad_remodelacion_runs/datos_nuevos_lowqual_fixed/xgb_features_pid532351050_b20000.csv,models/xgb/datos_nuevos/model_xgb.joblib
532351050,Sawyer,p25,190286.82393823116,50000,,OPTIMAL,189883.625,220522.4453698085,6153.060000000012,24485.76036980847,43846.93999999999,0.0,214369.3853698085,"[{'col': 'Utilities', 'base': 'AllPub', 'new': 3}, {'col': 'Exter Qual', 'base': 'TA', 'new': 2.0}, {'col': 'Exter Cond', 'base': 'TA', 'new': 2.0}, {'col': 'Bsmt Qual', 'base': 'TA', 'new': 4.0}, {'col': 'Bsmt Cond', 'base': 'Gd', 'new': 3.0}, {'col': 'BsmtFin SF 1', 'base': 53.0, 'new': 75.0}, {'col': 'BsmtFin SF 2', 'base': 799.0, 'new': 801.0}, {'col': 'Bsmt Unf SF', 'base': 132.0, 'new': 108.0}, {'col': 'Heating QC', 'base': 'TA', 'new': 2.0}, {'col': '1st Flr SF', 'base': 984, 'new': 1004.0}, {'col': 'Gr Liv Area', 'base': 984, 'new': 1004.0}, {'col': 'Half Bath', 'base': 0, 'new': 1.0}, {'col': 'Kitchen Qual', 'base': 'TA', 'new': 2.0}, {'col': 'Fireplace Qu', 'base': 'TA', 'new': 2.0}, {'col': 'Garage Cars', 'base': 1.0, 'new': 3.0}, {'col': 'Garage Qual', 'base': 'TA', 'new': 2.0}, {'col': 'Garage Cond', 'base': 'TA', 'new': 2.0}, {'col': 'Wood Deck SF', 'base': 145, 'new': 159.5}]",optimization/sensibilidad_remodelacion_runs/datos_nuevos_lowqual_fixed/xgb_features_pid532351050_b50000.csv,models/xgb/datos_nuevos/model_xgb.joblib
532351050,Sawyer,p25,190286.82393823116,100000,,OPTIMAL,189883.625,220522.4453698085,6153.060000000012,24485.76036980847,93846.93999999999,0.0,214369.3853698085,"[{'col': 'Utilities', 'base': 'AllPub', 'new': 3}, {'col': 'Exter Qual', 'base': 'TA', 'new': 2.0}, {'col': 'Exter Cond', 'base': 'TA', 'new': 2.0}, {'col': 'Bsmt Qual', 'base': 'TA', 'new': 4.0}, {'col': 'Bsmt Cond', 'base': 'Gd', 'new': 3.0}, {'col': 'BsmtFin SF 1', 'base': 53.0, 'new': 77.0}, {'col': 'Bsmt Unf SF', 'base': 132.0, 'new': 108.0}, {'col': 'Heating QC', 'base': 'TA', 'new': 2.0}, {'col': '1st Flr SF', 'base': 984, 'new': 1004.0}, {'col': 'Gr Liv Area', 'base': 984, 'new': 1004.0}, {'col': 'Half Bath', 'base': 0, 'new': 1.0}, {'col': 'Kitchen Qual', 'base': 'TA', 'new': 2.0}, {'col': 'Fireplace Qu', 'base': 'TA', 'new': 2.0}, {'col': 'Garage Cars', 'base': 1.0, 'new': 3.0}, {'col': 'Garage Qual', 'base': 'TA', 'new': 2.0}, {'col': 'Garage Cond', 'base': 'TA', 'new': 2.0}, {'col': 'Wood Deck SF', 'base': 145, 'new': 159.5}]",optimization/sensibilidad_remodelacion_runs/datos_nuevos_lowqual_fixed/xgb_features_pid532351050_b100000.csv,models/xgb/datos_nuevos/model_xgb.joblib
